generation,individual,x0,x1
8,832,0.683509,0.558304
8,833,0.743551,0.595688
8,834,0.914489,0.579038
8,835,0.898262,0.877614
8,836,0.768612,0.568744
8,837,0.651628,0.462119
8,838,0.854376,0.513732
8,839,0.796225,0.647153
8,840,0.91147,0.82521
8,841,0.917243,0.860325
8,842,1.11797,1.18938
8,843,0.721656,0.536448
8,844,0.770789,0.54767
8,845,0.774108,0.532226
8,846,0.859923,0.76211
8,847,0.91241,0.699479
8,848,1.36051,1.523
8,849,1.09697,1.30493
8,850,1.00165,0.694238
8,851,0.921994,0.953514
8,852,0.878678,0.836172
8,853,0.878353,0.687955
8,854,0.846418,0.629462
8,855,0.963013,0.667607
8,856,0.842324,0.669278
8,857,1.00264,0.703737
8,858,0.765774,0.920932
8,859,0.896204,0.91469
8,860,0.665485,0.38951
8,861,0.674088,0.548992
8,862,1.27845,1.0798
8,863,1.20583,0.885843
8,864,0.740173,0.517605
8,865,1.16889,1.1878
8,866,1.03874,0.795632
8,867,1.01304,1.05851
8,868,1.04093,0.405429
8,869,0.81434,0.968239
8,870,1.00143,0.945373
8,871,0.99942,1.00208
8,872,0.774962,0.509374
8,873,0.781362,0.498194
8,874,0.783382,0.62745
8,875,0.692775,0.559009
8,876,0.498076,0.66362
8,877,0.760124,0.58408
8,878,0.632345,0.723502
8,879,1.03742,0.680865
8,880,0.904285,1.03248
8,881,0.83457,0.667289
8,882,0.643596,0.47305
8,883,0.795833,0.481075
8,884,0.893907,0.582493
8,885,0.702368,0.84138
8,886,0.71459,0.694989
8,887,0.824077,0.634791
8,888,0.798948,0.465969
8,889,0.771376,0.638669
8,890,0.940517,0.80874
8,891,1.14119,0.920219
8,892,0.646478,0.540307
8,893,0.744556,0.386053
8,894,0.956213,0.915297
8,895,0.715443,0.598561
8,896,1.05095,1.11583
8,897,0.739201,0.459663
8,898,0.735607,0.463209
8,899,0.680758,0.476285
8,900,0.875631,0.798995
8,901,0.796656,0.810083
8,902,0.842746,0.913632
8,903,1.16409,1.11012
8,904,0.903844,0.638839
8,905,0.791843,0.649979
8,906,0.763536,0.469574
8,907,0.909075,0.612479
8,908,0.912912,0.822548
8,909,0.902084,0.811335
8,910,0.745883,0.606059
8,911,0.744539,0.611002
8,912,0.925525,0.737463
8,913,0.927658,0.792986
8,914,0.761998,0.526855
8,915,0.608578,0.576324
8,916,0.650273,0.938194
8,917,0.785302,0.865367
8,918,0.776307,0.670857
8,919,0.833523,0.609798
8,920,1.20399,1.08094
8,921,1.22204,1.38633
8,922,0.782976,0.408162
8,923,0.762919,0.483133
8,924,1.03679,0.770314
8,925,0.862287,0.999404
8,926,0.786833,0.665593
8,927,0.803774,0.7044
8,928,0.766571,0.531514
8,929,0.743192,0.578579
8,930,0.979326,0.941832
8,931,0.979632,1.0122
8,932,0.676059,0.611357
8,933,0.765541,1.04016
8,934,0.776426,1.15493
8,935,0.840037,1.03298
8,936,0.774513,0.708043
8,937,0.700263,0.561354
8,938,0.917418,0.849666
8,939,0.673993,0.452363
8,940,0.836627,0.623074
8,941,0.836005,0.694989
8,942,0.621908,0.569506
8,943,0.764906,0.419488
8,944,0.829692,0.703568
8,945,0.770904,0.585149
8,946,0.728894,0.73635
8,947,0.88314,0.687803
8,948,0.921935,0.813093
8,949,0.931612,0.729997
8,950,0.784005,0.54622
8,951,0.777295,0.533622
8,952,0.654069,1.16798
8,953,0.834303,0.705625
8,954,0.900059,1.5118
8,955,1.16697,1.06815
8,956,0.762642,0.91637
8,957,0.789816,0.633043
8,958,0.749165,0.492241
8,959,0.752231,0.563124
8,960,0.903132,0.656309
8,961,0.985727,0.668383
8,962,0.715711,0.484792
8,963,0.782155,0.572164
8,964,1.23802,1.53369
8,965,0.991274,0.403526
8,966,0.749292,0.544279
8,967,0.744455,0.47425
8,968,0.768859,0.797948
8,969,0.811231,0.825942
8,970,0.860969,0.96622
8,971,0.651616,0.447176
8,972,0.891276,0.992912
8,973,0.932495,0.924253
8,974,1.03248,1.09129
8,975,1.05373,0.847426
8,976,0.919848,0.862949
8,977,1.0509,0.797836
8,978,0.807163,0.603465
8,979,1.08189,1.18804
8,980,0.737444,0.718437
8,981,0.89169,0.650836
8,982,0.708534,0.490804
8,983,0.772507,0.568783
8,984,0.91283,0.647663
8,985,0.838193,0.870351
8,986,0.67404,0.596098
8,987,0.74189,0.554172
8,988,0.88977,0.757185
8,989,1.13629,1.34786
8,990,1.05682,0.962194
8,991,0.892044,0.947251
8,992,0.755359,0.623353
8,993,0.913535,0.842233
8,994,0.551877,0.83779
8,995,0.649362,1.09127
8,996,0.865467,0.924512
8,997,0.836647,0.70652
8,998,0.723591,0.520608
8,999,0.887143,0.810541
9,0,0.99942,1.00208
9,1,0.742664,0.479597
9,2,0.902309,0.928351
9,3,0.788686,0.91999
9,4,1.33355,0.815956
9,5,1.25905,1.02664
9,6,0.699156,0.355876
9,7,0.613367,0.451833
9,8,0.872399,0.542789
9,9,0.793244,0.583241
9,10,1.01878,0.79666
9,11,0.962482,0.851857
9,12,0.920679,0.88178
9,13,0.867501,0.84822
9,14,0.864738,0.847915
9,15,0.827806,0.833569
9,16,1.17206,1.11943
9,17,1.02399,1.21426
9,18,0.758279,0.533895
9,19,0.76795,0.447211
9,20,0.967538,1.0362
9,21,0.639746,0.727289
9,22,0.813327,0.481108
9,23,0.844119,0.583906
9,24,0.802048,0.519166
9,25,0.753199,0.743166
9,26,0.923422,0.879219
9,27,0.964825,0.591883
9,28,0.829133,0.611319
9,29,0.86621,0.649605
9,30,0.946363,0.878201
9,31,0.929847,0.871141
9,32,0.949131,0.905497
9,33,0.833404,0.586967
9,34,0.721466,0.50699
9,35,0.774184,0.594959
9,36,0.738905,0.623333
9,37,0.609388,0.472103
9,38,0.969113,1.09858
9,39,0.804425,1.10033
9,40,0.75288,0.499356
9,41,0.993508,0.884733
9,42,0.766441,0.597219
9,43,0.773331,0.583137
9,44,0.679269,0.529189
9,45,0.713458,0.594925
9,46,0.727484,0.614128
9,47,0.794785,0.612991
9,48,0.85562,0.47223
9,49,0.618932,0.784839
9,50,0.88236,0.851284
9,51,0.95252,0.907571
9,52,0.90253,0.8374
9,53,0.743438,0.577506
9,54,0.831261,0.627972
9,55,1.00202,0.620904
9,56,0.784722,0.712281
9,57,0.814331,0.655086
9,58,1.04179,0.781835
9,59,0.838581,1.04921
9,60,0.938879,0.531112
9,61,0.981956,0.89216
9,62,1.05305,1.02729
9,63,0.837256,0.884434
9,64,0.808582,0.633581
9,65,0.879184,0.581182
9,66,1.03248,1.09129
9,67,0.921817,0.799336
9,68,0.804339,0.756939
9,69,0.818464,0.646375
9,70,0.628954,0.828699
9,71,0.607948,1.24962
9,72,0.7788,0.486866
9,73,0.768287,0.69134
9,74,0.887143,0.810541
9,75,0.851207,0.644831
9,76,0.967994,0.978285
9,77,0.811064,0.806076
9,78,0.760581,0.559924
9,79,0.769644,0.496203
9,80,0.64596,0.406415
9,81,0.781768,0.559817
9,82,0.732341,0.537784
9,83,0.740564,0.517398
9,84,0.953327,0.909009
9,85,0.884809,0.868293
9,86,0.865887,0.653486
9,87,0.733801,0.452363
9,88,0.924034,1.12615
9,89,0.879936,0.75818
9,90,0.848386,0.747917
9,91,0.841546,0.823326
9,92,0.896796,0.801138
9,93,0.931059,0.86726
9,94,0.893575,0.836564
9,95,1.03934,1.13611
9,96,0.738671,0.558721
9,97,0.806208,0.643695
9,98,0.824174,0.656794
9,99,0.843109,0.673927
9,100,0.795383,0.586115
9,101,0.763156,0.560167
9,102,0.811548,0.744462
9,103,0.77303,0.695263
9,104,0.834932,0.449009
9,105,0.717904,0.564398
9,106,0.694194,0.741285
9,107,1.01646,0.490237
9,108,1.01585,0.910375
9,109,0.895842,0.448675
9,110,0.871744,0.705791
9,111,0.964543,0.862415
9,112,0.803805,0.793095
9,113,0.740173,0.524656
9,114,0.681053,0.573156
9,115,0.834623,0.654717
9,116,0.869064,0.836905
9,117,0.790424,0.712857
9,118,0.738671,0.558721
9,119,0.881022,0.659853
9,120,0.747598,0.496881
9,121,0.738671,0.541397
9,122,0.893626,0.749695
9,123,0.932045,0.565591
9,124,0.774173,0.619485
9,125,0.767741,0.568331
9,126,0.974734,0.85846
9,127,0.911766,0.837721
9,128,1.00262,0.685839
9,129,0.906181,0.55552
9,130,0.919808,0.897581
9,131,0.653555,0.447709
9,132,0.836647,0.70652
9,133,0.917418,0.849666
9,134,0.739064,0.580394
9,135,0.768237,0.568263
9,136,0.99942,1.00208
9,137,0.694144,0.474244
9,138,0.786204,0.61865
9,139,0.933047,0.866198
9,140,0.450842,0.472189
9,141,0.343863,0.13915
9,142,0.88775,0.745501
9,143,0.865253,0.610547
9,144,0.805004,0.43389
9,145,0.775197,0.535498
9,146,0.791228,0.748321
9,147,0.889195,0.845502
9,148,0.948999,0.885918
9,149,0.948538,0.791296
9,150,0.749863,0.566993
9,151,0.736131,0.538676
9,152,0.932816,0.738573
9,153,0.896717,0.877184
9,154,0.691989,0.589134
9,155,0.687605,0.523182
9,156,0.854344,0.669901
9,157,0.708542,0.757817
9,158,0.876848,0.951476
9,159,0.96056,0.96047
9,160,0.57476,0.844547
9,161,0.733137,0.638167
9,162,0.952765,0.939009
9,163,1.02023,0.957612
9,164,0.697241,0.502484
9,165,0.799838,0.598679
9,166,0.697899,0.669574
9,167,0.678776,0.629568
9,168,0.739187,0.536727
9,169,0.750108,0.532067
9,170,0.77361,0.718933
9,171,0.868474,0.753568
9,172,0.760059,0.642639
9,173,0.730186,0.598348
9,174,0.798084,0.849382
9,175,0.870495,0.439112
9,176,1.01916,1.03094
9,177,0.690393,0.563124
9,178,0.789816,0.633043
9,179,1.04034,1.03833
9,180,0.857141,0.525276
9,181,0.961608,0.555495
9,182,0.791402,1.38434
9,183,0.823321,1.45828
9,184,0.992643,0.995238
9,185,0.939154,1.02985
9,186,0.862368,0.672409
9,187,0.758537,0.579591
9,188,0.74529,0.756063
9,189,0.840857,0.482341
9,190,0.848365,0.948824
9,191,0.976419,0.647709
9,192,0.656879,0.396662
9,193,1.18618,0.713648
9,194,1.02791,0.981188
9,195,0.937853,0.896986
9,196,0.731352,0.5161
9,197,0.733039,0.492887
9,198,1.07363,1.08406
9,199,1.10098,1.09054
9,200,1.16109,1.22803
9,201,0.560635,0.360086
9,202,0.751135,0.541727
9,203,0.675952,0.610139
9,204,0.848945,0.711332
9,205,0.9036,0.557884
9,206,0.863991,0.632194
9,207,0.809137,0.837906
9,208,0.80551,0.577243
9,209,0.849551,0.440975
9,210,0.869144,0.669934
9,211,0.691188,0.930354
9,212,0.746925,0.66302
9,213,0.83484,0.678482
9,214,0.868736,0.775199
9,215,1.0298,0.784562
9,216,0.779812,0.563264
9,217,0.758764,0.54241
9,218,0.96358,0.719659
9,219,0.810703,0.982723
9,220,0.662217,0.478208
9,221,0.687173,0.47422
9,222,0.656762,0.623671
9,223,0.734718,0.418008
9,224,0.895346,0.9466
9,225,0.915881,0.880134
9,226,0.979325,0.806353
9,227,0.824259,0.857407
9,228,0.810786,0.582189
9,229,0.902084,0.811335
9,230,0.945101,0.495835
9,231,0.764994,0.584845
9,232,0.995237,0.78302
9,233,1.0131,0.864762
9,234,0.944946,0.7944
9,235,0.979039,1.01127
9,236,0.916021,0.529066
9,237,0.974772,0.542377
9,238,0.720997,0.523801
9,239,0.631888,0.508537
9,240,0.977316,0.917455
9,241,0.936337,0.983551
9,242,0.723206,0.568568
9,243,0.73741,0.713539
9,244,0.972583,0.914749
9,245,1.00471,0.978938
9,246,0.752194,0.438918
9,247,0.649464,0.634521
9,248,1.11193,1.17534
9,249,1.02703,1.21211
9,250,1.08055,1.30543
9,251,1.05546,1.20756
9,252,0.969905,0.707926
9,253,0.680549,0.508109
9,254,0.91409,0.817913
9,255,0.840246,0.833125
9,256,0.893841,0.822801
9,257,0.793605,0.806947
9,258,0.792901,0.987231
9,259,1.03866,1.21418
9,260,0.765788,0.570746
9,261,0.714862,0.578313
9,262,0.958164,0.839264
9,263,1.01687,0.708983
9,264,0.806786,0.463526
9,265,0.80755,0.612919
9,266,0.913472,0.85786
9,267,0.983528,0.806954
9,268,0.723454,0.910896
9,269,1.01383,0.455195
9,270,0.878393,0.76211
9,271,0.752078,0.645933
9,272,0.764935,0.582189
9,273,0.80542,0.51516
9,274,1.00618,1.11495
9,275,0.931442,0.899338
9,276,0.715583,0.59651
9,277,0.855759,0.758887
9,278,0.815059,0.717896
9,279,0.861791,0.691748
9,280,0.789137,0.63557
9,281,0.877474,0.559272
9,282,0.881318,0.582355
9,283,0.960436,0.853091
9,284,0.801172,0.892254
9,285,0.798478,0.563428
9,286,0.933418,0.56162
9,287,1.04176,0.911909
9,288,0.813554,0.663659
9,289,0.863272,0.650891
9,290,0.789012,0.628242
9,291,0.822666,0.593807
9,292,0.850745,0.816183
9,293,0.695975,0.715213
9,294,0.628211,0.823955
9,295,0.909693,1.52406
9,296,0.920189,0.990184
9,297,0.873031,0.948117
9,298,0.670779,0.441319
9,299,0.669732,0.461104
9,300,0.70177,0.523487
9,301,0.758286,0.538349
9,302,0.696049,0.791089
9,303,0.71732,0.460202
9,304,0.972562,1.05573
9,305,1.01476,0.984144
9,306,0.892202,0.785218
9,307,0.73601,0.727393
9,308,0.730472,0.660589
9,309,0.705361,1.04444
9,310,0.76486,0.596728
9,311,0.783382,0.62745
9,312,0.791843,0.649979
9,313,1.05622,1.03594
9,314,1.00279,1.36283
9,315,1.10651,1.05361
9,316,0.867071,0.518309
9,317,0.745438,0.560761
9,318,0.766965,0.505717
9,319,0.599191,0.301563
9,320,0.855573,0.701603
9,321,0.985781,0.922794
9,322,0.720292,0.553266
9,323,0.882102,0.672831
9,324,0.801744,0.704282
9,325,0.829819,1.39547
9,326,0.710156,0.778818
9,327,0.709745,0.737055
9,328,0.795224,0.67351
9,329,0.670071,0.627307
9,330,0.750269,0.595265
9,331,0.755807,0.571295
9,332,0.947075,0.943927
9,333,0.945324,0.935924
9,334,0.98541,0.816607
9,335,0.781781,0.695776
9,336,0.74206,0.55833
9,337,0.77739,0.57016
9,338,0.789379,0.659594
9,339,0.788055,0.64552
9,340,0.99543,1.03585
9,341,1.01686,1.0512
9,342,0.982239,0.854636
9,343,0.900441,0.858727
9,344,0.829654,0.725865
9,345,0.730964,0.873894
9,346,0.760249,0.589581
9,347,0.788982,0.584084
9,348,0.780615,0.630546
9,349,0.864192,0.797777
9,350,0.960774,0.777519
9,351,0.853767,0.827157
9,352,0.99942,1.00208
9,353,0.726362,0.550807
9,354,0.782087,0.453592
9,355,0.887851,0.91572
9,356,0.853948,0.828146
9,357,0.772177,0.692875
9,358,0.875248,0.773651
9,359,0.742286,0.585729
9,360,0.939283,0.541586
9,361,0.827555,0.820517
9,362,0.739061,0.567503
9,363,0.722244,0.516653
9,364,1.08109,0.691272
9,365,0.947451,0.584272
9,366,0.919568,0.778276
9,367,0.923781,0.410767
9,368,0.730218,0.486301
9,369,0.815095,0.64733
9,370,0.782695,0.787948
9,371,0.637612,0.411309
9,372,0.752231,0.563124
9,373,0.746198,0.727214
9,374,0.828491,0.509216
9,375,0.844374,0.535497
9,376,0.718211,0.59928
9,377,0.979326,0.964891
9,378,0.989676,0.752289
9,379,0.874613,0.645014
9,380,0.848774,0.812533
9,381,0.85073,0.771662
9,382,0.948999,0.961842
9,383,0.996796,1.0148
9,384,0.694154,0.560886
9,385,0.712138,0.549598
9,386,1.01931,1.1719
9,387,1.02034,1.0589
9,388,0.972387,0.959167
9,389,0.747896,0.547785
9,390,0.964216,1.03007
9,391,0.890444,0.690631
9,392,0.810921,0.558187
9,393,0.808895,0.560272
9,394,0.805496,0.897911
9,395,1.1062,0.545815
9,396,1.00517,1.04937
9,397,0.81001,0.677481
9,398,0.966714,0.900287
9,399,1.02392,0.910073
9,400,0.848833,0.727152
9,401,0.955754,0.826395
9,402,1.0309,0.915249
9,403,0.953042,0.915564
9,404,0.691793,0.48754
9,405,0.621953,0.537826
9,406,0.994868,0.913593
9,407,1.06387,0.44742
9,408,0.737456,0.562339
9,409,0.831967,0.685636
9,410,0.894092,0.761771
9,411,0.803529,0.757241
9,412,0.783568,0.898877
9,413,0.870161,0.271806
9,414,0.654808,0.622405
9,415,0.766564,0.572709
9,416,1.00279,1.19764
9,417,1.19707,0.925565
9,418,0.888717,0.679073
9,419,0.694696,0.388303
9,420,0.854988,0.616146
9,421,0.887852,0.772342
9,422,0.827233,0.57571
9,423,0.80102,0.640212
9,424,0.72877,0.568744
9,425,0.725776,0.598679
9,426,0.763688,0.439232
9,427,0.763025,0.58515
9,428,1.09782,1.43181
9,429,0.806206,0.81398
9,430,0.764935,0.582189
9,431,1.09167,1.0148
9,432,0.728925,0.607673
9,433,0.795477,0.628234
9,434,0.78808,0.59928
9,435,1.08719,1.10661
9,436,0.704464,0.614736
9,437,0.995038,0.799321
9,438,0.895906,0.225885
9,439,0.4728,0.165258
9,440,0.717365,0.822805
9,441,1.01918,0.519048
9,442,0.785294,0.69397
9,443,0.759012,0.621474
9,444,0.88315,0.75955
9,445,0.722125,0.64574
9,446,1.00535,1.10111
9,447,0.838263,0.420095
9,448,0.743339,0.951459
9,449,1.02628,0.999659
9,450,0.877321,0.427705
9,451,0.706592,0.777027
9,452,0.616894,0.981694
9,453,0.418407,1.28043
9,454,0.815309,0.710375
9,455,0.820772,0.648214
9,456,0.751726,0.57728
9,457,0.956213,1.00906
9,458,0.952972,0.531451
9,459,0.879389,0.719146
9,460,1.02329,0.992016
9,461,0.915491,0.864995
9,462,0.738614,1.03851
9,463,0.697895,0.868379
9,464,0.9148,0.246985
9,465,0.931556,0.991175
9,466,0.73202,0.59497
9,467,0.76022,0.587998
9,468,0.751726,0.544949
9,469,0.936709,0.884733
9,470,0.663706,0.515501
9,471,0.855855,0.434556
9,472,0.73253,0.535293
9,473,0.750075,0.616968
9,474,0.814388,0.509073
9,475,0.767283,0.503563
9,476,0.927781,0.634904
9,477,0.984292,1.26201
9,478,0.749996,0.541219
9,479,0.75096,0.550311
9,480,0.987321,1.26002
9,481,1.02256,1.05847
9,482,1.0976,1.20385
9,483,0.858798,0.803035
9,484,0.910742,0.813425
9,485,0.910961,0.798437
9,486,0.770983,0.576439
9,487,0.738766,0.656962
9,488,0.791407,0.61557
9,489,0.691428,0.480962
9,490,0.789153,0.831796
9,491,0.89262,0.791349
9,492,0.872731,0.627458
9,493,0.779591,0.660964
9,494,0.824176,0.508137
9,495,0.831085,0.565484
9,496,0.62197,0.616706
9,497,0.713509,0.684091
9,498,0.901023,0.815775
9,499,0.875276,0.891056
9,500,0.902084,0.811335
9,501,0.831165,0.754111
9,502,0.960616,0.944726
9,503,0.947992,0.844308
9,504,0.953097,0.949065
9,505,0.880117,0.704487
9,506,1.12317,0.804523
9,507,1.28547,1.37426
9,508,0.822459,1.05715
9,509,0.731084,0.540254
9,510,0.975084,0.997444
9,511,1.01554,0.638346
9,512,0.816181,0.717124
9,513,0.840545,0.750745
9,514,0.752231,0.563124
9,515,0.757309,0.459829
9,516,0.716109,0.483231
9,517,0.985781,1.00022
9,518,0.772448,0.533433
9,519,0.773648,0.590576
9,520,0.960277,0.701529
9,521,0.878283,0.602077
9,522,0.763772,0.831921
9,523,0.80133,0.779228
9,524,0.884691,0.798842
9,525,0.922632,0.953281
9,526,0.901048,0.718713
9,527,0.826988,0.701438
9,528,0.527134,0.89958
9,529,0.64133,0.9222
9,530,0.95077,0.678652
9,531,0.842207,0.311275
9,532,0.703753,0.552341
9,533,0.724662,0.598758
9,534,0.746313,0.545786
9,535,0.708815,0.544772
9,536,0.799537,0.644831
9,537,0.746773,0.650578
9,538,0.689815,0.66259
9,539,0.764809,0.478736
9,540,0.886574,0.995834
9,541,0.966824,0.71671
9,542,0.995483,1.05989
9,543,1.10532,1.22951
9,544,0.789696,0.760631
9,545,0.794648,0.732269
9,546,0.823675,0.656345
9,547,0.924383,0.685185
9,548,0.807118,0.691001
9,549,0.828361,0.573277
9,550,0.766705,0.598618
9,551,0.806499,0.498755
9,552,0.876766,0.654084
9,553,0.764599,0.853175
9,554,1.01556,0.972884
9,555,0.950564,1.2506
9,556,1.02025,0.840525
9,557,0.894023,1.07278
9,558,1.23351,1.29224
9,559,1.17139,0.846021
9,560,0.959462,0.939932
9,561,0.961743,0.775702
9,562,0.765738,0.575145
9,563,0.79542,0.569281
9,564,0.956067,0.913317
9,565,0.9563,0.914737
9,566,0.963934,0.694626
9,567,0.75075,1.14053
9,568,0.806058,0.6636
9,569,0.735279,0.461577
9,570,0.897475,0.865343
9,571,0.930488,0.863585
9,572,0.69577,0.436687
9,573,0.67282,0.522952
9,574,0.706796,0.544238
9,575,0.809652,0.525379
9,576,0.692104,0.494903
9,577,0.723109,0.815936
9,578,0.995071,0.612306
9,579,0.933047,0.870997
9,580,0.71908,1.36659
9,581,0.694253,0.410997
9,582,0.743398,0.608667
9,583,0.765361,0.579475
9,584,0.750353,0.708441
9,585,0.813401,0.477277
9,586,0.87916,0.742817
9,587,0.825889,0.827517
9,588,0.96441,0.916586
9,589,0.733935,0.642866
9,590,0.738381,0.782063
9,591,0.740173,0.517605
9,592,0.940513,0.914218
9,593,0.75384,0.488792
9,594,0.858002,0.610794
9,595,0.660642,0.824167
9,596,0.875772,0.574567
9,597,0.918517,0.588349
9,598,0.811336,0.729709
9,599,0.788923,0.590369
9,600,0.779025,0.67158
9,601,0.83196,0.708318
9,602,0.73497,0.915504
9,603,0.668902,0.395916
9,604,0.902422,0.556366
9,605,0.903229,0.756295
9,606,0.838525,0.784775
9,607,1.01596,0.806474
9,608,0.870797,0.847851
9,609,0.771222,0.495927
9,610,1.14136,0.513741
9,611,0.682078,0.884814
9,612,0.777791,0.593101
9,613,0.758706,0.563198
9,614,0.859038,0.500138
9,615,0.810497,0.488023
9,616,0.819757,0.644444
9,617,0.742051,0.69663
9,618,0.88037,0.441005
9,619,0.68911,0.560032
9,620,0.72917,0.430291
9,621,0.842498,0.69751
9,622,0.971158,0.839202
9,623,0.887143,0.810541
9,624,0.677995,1.1729
9,625,0.713991,0.964516
9,626,0.702155,0.47629
9,627,0.697707,0.354921
9,628,0.713977,0.519882
9,629,0.744654,0.560403
9,630,1.04296,0.793845
9,631,1.08465,0.740073
9,632,0.804555,0.719168
9,633,0.982952,0.967674
9,634,0.958757,0.627185
9,635,0.741033,0.776322
9,636,1.03212,0.696183
9,637,1.07287,0.493607
9,638,0.768612,0.568744
9,639,0.884297,0.625995
9,640,0.999206,1.3705
9,641,1.2053,1.47459
9,642,1.03919,0.358179
9,643,0.799525,1.10134
9,644,0.951439,0.784204
9,645,0.970166,0.686577
9,646,0.714379,0.510922
9,647,0.825159,0.580956
9,648,0.886831,0.619696
9,649,0.86449,0.746507
9,650,0.780845,0.463358
9,651,0.95429,1.07134
9,652,0.675599,0.538037
9,653,0.746153,0.541022
9,654,1.14484,1.6319
9,655,0.853034,1.60979
9,656,1.07542,1.38536
9,657,0.972549,1.36851
9,658,0.907887,0.974932
9,659,0.854391,1.25564
9,660,0.808246,0.976879
9,661,0.903112,1.12437
9,662,0.835279,0.879831
9,663,0.76753,0.888418
9,664,0.719035,0.482613
9,665,0.655902,0.669707
9,666,0.61827,0.94838
9,667,0.985894,0.484944
9,668,0.769595,0.500906
9,669,0.724535,0.399753
9,670,0.860302,0.530276
9,671,0.89596,0.642955
9,672,0.875248,0.773651
9,673,1.19067,1.26326
9,674,0.762966,0.884239
9,675,0.743583,0.74646
9,676,0.761824,0.563124
9,677,0.773353,0.584094
9,678,0.785743,0.572607
9,679,0.884864,0.637103
9,680,0.871215,0.875169
9,681,0.833617,0.435196
9,682,0.665315,0.694945
9,683,0.923211,0.657844
9,684,0.736556,0.568128
9,685,0.660419,0.688404
9,686,1.03334,1.46143
9,687,1.25445,1.50755
9,688,0.782479,0.500235
9,689,0.760193,0.547948
9,690,0.913535,0.788955
9,691,0.999729,1.08372
9,692,0.957465,0.902251
9,693,0.787203,0.499819
9,694,0.926185,0.675238
9,695,0.931644,0.826756
9,696,1.05488,1.02154
9,697,0.911027,1.07956
9,698,0.809281,0.54467
9,699,0.730202,0.698413
9,700,0.730333,0.572581
9,701,0.724927,0.585098
9,702,0.824507,0.632724
9,703,0.916531,0.758644
9,704,0.613158,0.628661
9,705,0.719924,0.391958
9,706,0.998799,1.03714
9,707,0.943102,0.704935
9,708,0.71847,0.507005
9,709,0.704377,0.484154
9,710,0.817373,0.637244
9,711,0.833208,0.640911
9,712,0.803946,0.596917
9,713,0.777551,0.526594
9,714,0.569946,0.476828
9,715,0.614543,0.359367
9,716,0.974378,0.951659
9,717,0.974378,0.985453
9,718,1.00475,0.799113
9,719,0.959897,0.763667
9,720,0.78963,0.593282
9,721,0.807031,0.689689
9,722,0.784523,0.628893
9,723,0.627366,0.325445
9,724,0.954556,0.941173
9,725,0.743667,0.672297
9,726,0.779272,0.571131
9,727,0.751294,0.620671
9,728,0.890711,0.699815
9,729,0.759889,0.742013
9,730,0.934548,1.19098
9,731,0.811226,1.26725
9,732,0.875261,0.521223
9,733,1.03084,0.699662
9,734,0.933835,0.980872
9,735,0.900183,0.48201
9,736,1.11344,1.07172
9,737,0.909769,0.989758
9,738,0.982808,0.892899
9,739,0.879912,0.984936
9,740,0.853972,0.627187
9,741,1.04775,0.624781
9,742,0.778494,0.530771
9,743,0.967167,0.938266
9,744,0.991195,0.91851
9,745,0.928943,0.827055
9,746,0.776113,0.586997
9,747,0.76736,0.549325
9,748,1.09211,0.873824
9,749,1.07685,1.11878
9,750,0.796043,1.33293
9,751,1.09253,1.06784
9,752,0.801602,0.927278
9,753,0.966293,0.923818
9,754,0.912606,0.839259
9,755,0.879696,0.839222
9,756,0.786907,0.494079
9,757,0.669959,0.512628
9,758,0.809729,0.590936
9,759,0.786708,0.548603
9,760,1.10328,1.2635
9,761,0.758286,0.675792
9,762,0.86609,0.657811
9,763,0.853291,0.775241
9,764,0.937574,0.927243
9,765,0.968097,0.832301
9,766,0.694223,0.531866
9,767,1.13629,1.34786
9,768,0.870797,0.763971
9,769,0.728899,0.563895
9,770,1.05003,1.03772
9,771,0.912962,0.788231
9,772,0.658099,0.470698
9,773,0.728166,0.533452
9,774,0.685461,1.19208
9,775,0.625413,0.751372
9,776,0.822757,0.331725
9,777,1.22799,1.26776
9,778,0.79612,0.257672
9,779,0.712333,0.264899
9,780,0.814278,0.486638
9,781,0.956157,0.841809
9,782,0.869804,0.714861
9,783,0.847711,0.744267
9,784,0.851983,0.626874
9,785,0.851482,0.594478
9,786,0.83317,0.655859
9,787,0.841749,0.638535
9,788,0.888942,0.686636
9,789,0.848361,0.911341
9,790,0.866501,0.736148
9,791,0.752231,0.583126
9,792,0.880903,0.874558
9,793,0.807232,0.648578
9,794,0.801608,0.741037
9,795,0.715999,0.65445
9,796,0.922488,0.632456
9,797,0.823646,0.667801
9,798,0.828229,0.742135
9,799,1.02206,0.7644
9,800,0.652704,0.545072
9,801,0.816022,0.557914
9,802,0.980645,0.961698
9,803,1.01895,0.967818
9,804,0.959126,0.734596
9,805,0.861841,1.07806
9,806,0.982414,0.919826
9,807,0.935023,0.862508
9,808,0.723814,0.547163
9,809,0.773187,0.616673
9,810,0.794241,0.706001
9,811,0.794241,0.611202
9,812,0.790502,0.649446
9,813,0.828294,0.560898
9,814,0.89125,0.739661
9,815,0.923302,0.596967
9,816,0.845523,0.589993
9,817,0.918151,0.544411
9,818,0.947734,0.553361
9,819,0.865683,0.561295
9,820,0.789324,0.587464
9,821,0.708552,0.408364
9,822,0.641659,0.484792
9,823,0.802761,0.641094
9,824,0.733511,0.530261
9,825,0.723065,0.560704
9,826,0.988983,1.01826
9,827,0.827291,0.796848
9,828,0.717581,1.42843
9,829,0.814816,1.0649
9,830,0.662794,0.588972
